path,git_status,classification,source_task,related_units,approval_or_audit_reference,evidence_manifest_reference,sha256,byte_size,include_in_checkpoint,reason,risk,owner_decision_required
docs/spec-v3/reports/task18_planning_report.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,33a96d8aa93d94fb280a6b5c7ad7ec62f5759a9f972e8e511bcfda783399da06,5519,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/reports/task18_tasks_1_5_execution_gate.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,1dfd86e72bc035f03ec5b1b44dda34c9736febfad40e85a81362b6d2165776ee,2881,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/semantic-completion/first_batch_acceptance_matrix.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,aa114330b386eaacdb6268cd2ca0f1b02fc4e39b14a221288c9d55820c6dfc35,19872,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/semantic-completion/first_batch_implementation_design.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,1f625e92930f335a3ffa2acdc08e82f467fa04051d77e3d1d15e6042531c619f,2591,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/semantic-completion/interface_change_proposals.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,c68ddde22a4cc1a07b3ae1a01c709c11ec3c9b5fa8be96fc65826a736ba218de,1133,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/semantic-completion/misclassification_report.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,8d007fd3c337fe1c4ce5ebeb0a02fe14be3d8206d3f59b88e0b0e9cce9795943,561,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/semantic-completion/reviews/B1-A_R3_readiness_matrix.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,546804d4afecc5179d8c0037b31ac092711f3ddcc8faf647334b302b208d2cf4,611,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B1-A_R3_readiness_review.md,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,91009cea31b8cfd17c742ce717fcec318718362cd277a28ab155847a10c737ad,2640,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B1-A_R4_final_gate_review.md,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,86691b31ee1cdbaf96a2181ce60f9aeb1985a4c284fcb2823630895eb1e5890f,1023,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B1-A_contract_v2_acceptance_rebinding.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,bc6d2c7d7bc0cc4c9d785418ee8434dabf0f2daca06d29c361846ca596b82b38,12013,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B1-A_design_review.md,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,88378ab3cd9fe9e56438ffa47acf7bc789e0aaa9dc2e506b7baaa9c1a0409660,14318,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B1-A_evidence_deltas.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,628c10b4e4cbd2562b856eac829c25360c0fd418c705e70f0261bf2c8f49dec7,2409,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B1-A_interface_impact.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,d63251c4e7ad0026513923843f5b260b95619d7c1f7a10c00a5a0e5b178ae262,4050,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B1-A_seed_visibility_matrix.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,1bf17a63c97001e9fa7fb1c8fcdcf134837a09aedec5a35bcdbc910f313fb920,1308,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B1-A_semantic_deltas.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,ae01493a665bb075eeeba11c9986b58a8173cdeb47d37988dc61d505f27e5aca,16756,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B1-A_test_deltas.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,412f4a2f92235ea451370eb08462419f89bef75f69a24e17694e25603488e799,3050,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B1-B_acceptance_matrix.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,93a41c367d2004075b5bbecc45bebabcf93bb155cf9c2b86cb75be7dcc34d1ee,11144,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B1-B_approval_form.md,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,36b1279c49ec06f9cc4b4a895b578ee0a9d8e49636261f94308a7f2536996712,923,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B1-B_design_review.md,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,cc697da10b021fa188f7f256d705b491ad7bc1311a450ee55643b631131dabe0,6594,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B1-B_evidence_deltas.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,63c289695cb3ae75c8de96bfff5e506e0ace475be3bdff5252146c8564b50300,3765,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B1-B_interface_impact.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,82435426af04e781036d596379842f617d8bb1cf21e684b0f8dcd9259f977f0b,2458,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B1-B_semantic_deltas.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,52b15845931480dfe176faf680f1d9d36c06e8a13b5383d90694df083914d672,17599,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B1-B_test_deltas.csv,??,INCLUDE_APPROVED_DESIGN,SPEC-V3/TASK16/B1-A/B1-B,,Locked/Frozen authority chain,,f5ef5e81dcecd43e286f358bb26b91315e72765818794344a649d2586ca52487,5386,true,Locked/Frozen or approved design authority required for reproduction,LOW,false
docs/spec-v3/semantic-completion/reviews/B2-A1_acceptance_matrix.csv,??,INCLUDE_APPROVED_DESIGN,B2-A1,STATE-002|STATE-003|ALGO-002,docs/spec-v3/semantic-completion/reviews/B2-A1_approval_form.md,,00392a0118aca81a37bee34541a2f73054bdf3ded8a34bed50a1ab0bbd162b81,16037,true,Approved B2-A1-DESIGN-1.0.0 package/generator,LOW,false
docs/spec-v3/semantic-completion/reviews/B2-A1_approval_form.md,??,INCLUDE_APPROVED_DESIGN,B2-A1,STATE-002|STATE-003|ALGO-002,docs/spec-v3/semantic-completion/reviews/B2-A1_approval_form.md,,027f2847d124a27a97f168256ff77e96c66b2ec1cd44ca33a66fb841b772e4e3,969,true,Approved B2-A1-DESIGN-1.0.0 package/generator,LOW,false
docs/spec-v3/semantic-completion/reviews/B2-A1_decision_matrix.csv,??,INCLUDE_APPROVED_DESIGN,B2-A1,STATE-002|STATE-003|ALGO-002,docs/spec-v3/semantic-completion/reviews/B2-A1_approval_form.md,,baad944eb99ff77168c65da8882d177cd8e5c097643dde953b52a8aff079204d,5365,true,Approved B2-A1-DESIGN-1.0.0 package/generator,LOW,false
docs/spec-v3/semantic-completion/reviews/B2-A1_decision_pack.md,??,INCLUDE_APPROVED_DESIGN,B2-A1,STATE-002|STATE-003|ALGO-002,docs/spec-v3/semantic-completion/reviews/B2-A1_approval_form.md,,730825a65f444b5e708ccdbe4d136786e0d62b511a9db5a298cb2030a6d7c48a,1497,true,Approved B2-A1-DESIGN-1.0.0 package/generator,LOW,false
docs/spec-v3/semantic-completion/reviews/B2-A1_dependency_and_call_chain.md,??,INCLUDE_APPROVED_DESIGN,B2-A1,STATE-002|STATE-003|ALGO-002,docs/spec-v3/semantic-completion/reviews/B2-A1_approval_form.md,,8457b14dd0168367b865c6439ac08365b01268bc3a329483ceab547f91bd514c,1459,true,Approved B2-A1-DESIGN-1.0.0 package/generator,LOW,false
docs/spec-v3/semantic-completion/reviews/B2-A1_design_review.md,??,INCLUDE_APPROVED_DESIGN,B2-A1,STATE-002|STATE-003|ALGO-002,docs/spec-v3/semantic-completion/reviews/B2-A1_approval_form.md,,6581cf76f7892652610137ea2d9dcdf5d4efca928399cf329078a7dd3c211cfc,8541,true,Approved B2-A1-DESIGN-1.0.0 package/generator,LOW,false
docs/spec-v3/semantic-completion/reviews/B2-A1_evidence_deltas.csv,??,INCLUDE_APPROVED_DESIGN,B2-A1,STATE-002|STATE-003|ALGO-002,docs/spec-v3/semantic-completion/reviews/B2-A1_approval_form.md,,cf041d7ed4f56581d89ced2ab8354909557ecfa38492eb7ccde8ae5124d40926,1861,true,Approved B2-A1-DESIGN-1.0.0 package/generator,LOW,false
docs/spec-v3/semantic-completion/reviews/B2-A1_execution_authorization.json,??,INCLUDE_APPROVED_DESIGN,B2-A1,STATE-002|STATE-003|ALGO-002,docs/spec-v3/semantic-completion/reviews/B2-A1_approval_form.md,,eb9539b3fd4e7e159e9353645d1a83b313e31058db20da7c708f06c4364b979f,800,true,Approved B2-A1-DESIGN-1.0.0 package/generator,LOW,false
docs/spec-v3/semantic-completion/reviews/B2-A1_interface_impact.csv,??,INCLUDE_APPROVED_DESIGN,B2-A1,STATE-002|STATE-003|ALGO-002,docs/spec-v3/semantic-completion/reviews/B2-A1_approval_form.md,,d7de6ceaad43d444c41d259a67308b63cc274dcc63101dbf8b1b31145a3ed90a,1223,true,Approved B2-A1-DESIGN-1.0.0 package/generator,LOW,false
docs/spec-v3/semantic-completion/reviews/B2-A1_parameter_matrix.csv,??,INCLUDE_APPROVED_DESIGN,B2-A1,STATE-002|STATE-003|ALGO-002,docs/spec-v3/semantic-completion/reviews/B2-A1_approval_form.md,,5e522dfafc206bfb901f46d47ea005e58860ba66f378fb2e2c208176cad8edca,20480,true,Approved B2-A1-DESIGN-1.0.0 package/generator,LOW,false
docs/spec-v3/semantic-completion/reviews/B2-A1_semantic_deltas.csv,??,INCLUDE_APPROVED_DESIGN,B2-A1,STATE-002|STATE-003|ALGO-002,docs/spec-v3/semantic-completion/reviews/B2-A1_approval_form.md,,00759977711c3247e60e0c620b75befa32bc2d5e0341d311c436dd9513ce4d1f,7026,true,Approved B2-A1-DESIGN-1.0.0 package/generator,LOW,false
docs/spec-v3/semantic-completion/reviews/B2-A1_test_deltas.csv,??,INCLUDE_APPROVED_DESIGN,B2-A1,STATE-002|STATE-003|ALGO-002,docs/spec-v3/semantic-completion/reviews/B2-A1_approval_form.md,,59d9bb5c2931efd480d213beda64b2545f64197506391c20e263e60a1a51b918,2901,true,Approved B2-A1-DESIGN-1.0.0 package/generator,LOW,false
docs/spec-v3/semantic-completion/reviews/B2-A1_visibility_matrix.csv,??,INCLUDE_APPROVED_DESIGN,B2-A1,STATE-002|STATE-003|ALGO-002,docs/spec-v3/semantic-completion/reviews/B2-A1_approval_form.md,,ed230a8f44307c545ff41d33aa6b332a98d32d6df0ccfb731227fae0afdf4252,1010,true,Approved B2-A1-DESIGN-1.0.0 package/generator,LOW,false
docs/spec-v3/semantic-completion/reviews/task18b_83_parameter_recheck.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,050d0180143cdb65829c6079a394bfe43b5dd7d1e3fbef1df30accbdcb799c9a,67002,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/semantic-completion/semantic_completion_matrix.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,3d58afa6ae0c5648daa8e70c4710eb96e095d872ddc929c25ffec6e2f0cc2ce3,1097008,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/semantic-completion/semantic_completion_summary.md,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,882ced5cc5db7d77d5c1fe9adf3f92f792682dd7cba8cbdff1f5bbd3beb37b77,3600,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/semantic-completion/semantic_delta_catalog.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,b56e2eb7f9b8ea56ad2386873d0dd0e6c63198a9df54a8f48690c82f75c66aa0,2689036,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/semantic-completion/task18b_r1_effective_delta_catalog.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,828c118a35ab746a6ef9cbc9a0e35b444d81ffccf395cd3b0bfe52b228cec06d,29387,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/semantic-completion/task18b_r1_supersession_map.csv,??,INCLUDE_REQUIRED_PROJECT_HISTORY,TASK15-19/MODEL001,TASK18_HISTORY,,,778091e8eb43ec38f454d6bba408f912ef11cb908952680333c4946f26c724c9,11463,true,"Task 18/B1-A/B1-B semantic, audit, evidence, status, or queue provenance",MEDIUM,false
docs/spec-v3/task19/progress_deltas/README.md,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,3f84becdeddb04380d5843a91709004f4670044161fa37ed1674968c71ed30f1,247,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/prompts/terminal_0_integration.md,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,dffa3a31b188d06c9de7bc603bc81684a9ecda12ceaae7f959d7860815fc66fc,769,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/prompts/terminal_1_wave_1.md,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,cf310a2e5526a0c025ecb186c0577f09460efa6a9b7204bb01dfaea2c94fa387,776,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/prompts/terminal_2_wave_1.md,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,be7e7f27b87851c246b1064c98db2744db3c9d542d360ee148d82c256c1b32cb,647,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/prompts/terminal_3_wave_1.md,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,2991fbb6020bc030ea9f42d49a254d29f4d5b3d2fb721d5e4cfaf7e543d2a02d,673,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_audit_plan.md,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,7a59d30676f200eb552824e449aba2f71406ce74a58d33f277dc6853ee81aa30,569,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_batch_plan.csv,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,ddea07528b15db60e1676361a2dae8a594c2df038eeaab35b717300b6dd48439,12517,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_dependency_graph.json,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,d058e8d3e36b3663d66c703e6d8967d200f2fb7716d6f4a5da5967d0842b6224,17612,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_execution_authorization.json,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,913753558fe4f4fde2bb1af01c3df2b3937c405ea01d0ffd5efde2d3f67887a1,1004,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_file_ownership_matrix.csv,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,70653eb80414fb5b802400f27db306af8593e4431c4994516ca64e97d4761838,33627,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_integration_plan.md,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,2270c1e2de4f82fed7148351bb310fce6b2f4f226d8aa2e5b58dba35a94efcc9,584,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_interface_ownership.csv,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,9b0c1077a74f78bcca57ffdd914a853ee97f9e4acc0ad5e5e0d309799369bb69,871,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_master_plan.md,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,ba94e33ac4d91440d1f5d61ac36361c812e55dc6f6ad69f96914385206b00276,2437,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_parallel_wave_plan.csv,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,89637eb9de63b4bffd642ebddc91a83f2ed17f0fa0d1607559413f693d8beb4d,4242,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_plan_validation.json,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,aa71de884a90d0917edae6e349bb18269e72d4b7c86453966f691681db2cde78,680,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_progress_schema.md,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,047a1852c94ebe45dbcc2fae5eae5821c45b31d6750f60969866d08fe64367fb,410,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_progress_summary.md,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,2170b91b00b60895fcf95c57637072655ce7f232d2b04a6f9b2da49ed1ae359c,898,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_progress_tool_design.md,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,d22019d42b09bd3033de7ab036b3707045e4dc658cc64bdf48d73832374f222e,770,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_progress_tracker.md,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,17739b1bab52ce107fe70cfd55a10d43bd2592bf339b30b543ca216fba2920d0,54625,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_progress_update_policy.md,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,c59f4bb545bbc6f22c8d4ff58f2e1edbb89b15458f486c621dadd2b9c4f1cf89,545,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_progress_validation.json,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,33b78b60472cea69ee055cd75a3ac6bcbd5cf0281104da8066e4c931dbecd6c6,840,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_replan_rules.md,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,c1a9fa25e8bd151987e4bfa695dc0ce66afcb845701047b2d98df9bcdb58f18e,540,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_risk_register.csv,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,f36229c45ad839dd345483ed6278d139d5bad4e966d3fb32ef61bab73f039970,729,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_status_model.md,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,60f24f54c691c5541ddf35d614ef1c3f516c874ceeed562dc2a428e087b209ad,613,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_unit_execution_matrix.csv,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,9acf4e305d5e7d0a47d84202b0abeb87621434f9a599003a0ecfcac5f56ea354,19459,true,Required Task19 plan/progress artifact,LOW,false
docs/spec-v3/task19/task19_worktree_plan.md,??,INCLUDE_TASK19_PLAN,TASK19,,docs/spec-v3/task19/task19_plan_validation.json; task19_progress_validation.json,,c11686e55efa08849894981275af435db9acf933acba8e5657d04dddd4c096d4,2723,true,Required Task19 plan/progress artifact,LOW,false
docs/status/F0031_F0032_QUANTIFICATION_REVIEW_2026-07-29.md,??,EXCLUDE_USER_OR_UNRELATED,FEATURE_OR_ENVIRONMENT_BRANCH,,,,0e2b8945275ce051b5ad1d83e3aee25612915a9ee4ed8d5bbb837fca0fdfe99b,11962,false,Separate feature/environment work without Task19 checkpoint authority,MEDIUM,false
docs/status/MAC_HANDOFF_2026-07-29.md,??,EXCLUDE_USER_OR_UNRELATED,FEATURE_OR_ENVIRONMENT_BRANCH,,,,b1e97c6a5140487aa3eea13825ae330b2628b06f8b76f16762f0e597e86d7b18,687,false,Separate feature/environment work without Task19 checkpoint authority,MEDIUM,false
docs/status/SPEC_IMPLEMENTATION_AUDIT_2026-07-29.html,??,EXCLUDE_USER_OR_UNRELATED,FEATURE_OR_ENVIRONMENT_BRANCH,,,,c978d9dc65c5058ec48600ba79cf4344dfa1c50afb1df44a4a969edb5287398c,434370,false,Separate feature/environment work without Task19 checkpoint authority,MEDIUM,false
docs/status/SPEC_IMPLEMENTATION_AUDIT_2026-07-29.md,??,EXCLUDE_USER_OR_UNRELATED,FEATURE_OR_ENVIRONMENT_BRANCH,,,,fe6cb6851b8ef69572f87fe86ab446e1f37167a8ccbdd81f6493b13d8224cd6b,31879,false,Separate feature/environment work without Task19 checkpoint authority,MEDIUM,false
